timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
1621027991.215 , BTCUSD , Buy , 2982 , 49315 ,,,,,
1621028622.248 , BTCUSD , Sell , 5874 , 50094.5 ,,,,,
1621029428.061 , BTCUSD , Sell , 8241 , 50118.5 ,,,,,
1621029455.105 , BTCUSD , Sell , 1000 , 50147 ,,,,,
1621030624.032 , BTCUSD , Sell , 10000 , 50150 ,,,,,
1621031409.31 , BTCUSD , Sell , 2896 , 50202.5 ,,,,,
1621031412.306 , BTCUSD , Sell , 9770 , 50208.5 ,,,,,
1621031414.307 , BTCUSD , Sell , 2900 , 50222.5 ,,,,,
1621031414.322 , BTCUSD , Sell , 10000 , 50224 ,,,,,
1621031416.33 , BTCUSD , Sell , 8116 , 50233.5 ,,,,,
1621031417.347 , BTCUSD , Sell , 50 , 50242.5 ,,,,,
1621031417.315 , BTCUSD , Sell , 149 , 50250 ,,,,,
1621031417.326 , BTCUSD , Sell , 3061 , 50245 ,,,,,
1621031425.334 , BTCUSD , Sell , 132197 , 50261 ,,,,,
1621031431.362 , BTCUSD , Sell , 6803 , 50272 ,,,,,
1621031431.362 , BTCUSD , Sell , 4100 , 50284.5 ,,,,,
1621031431.36 , BTCUSD , Sell , 281 , 50284.5 ,,,,,
1621031431.36 , BTCUSD , Sell , 1633 , 50286.5 ,,,,,
1621031447.39 , BTCUSD , Sell , 57 , 50301.5 ,,,,,
1621031463.415 , BTCUSD , Sell , 17137 , 50306 ,,,,,
1621031464.409 , BTCUSD , Sell , 586 , 50305.5 ,,,,,
1621031465.427 , BTCUSD , Sell , 120897 , 50316 ,,,,,
1621031666.766 , BTCUSD , Sell , 7944 , 50351.5 ,,,,,
1621031666.743 , BTCUSD , Sell , 10757 , 50349.5 ,,,,,
1621031666.767 , BTCUSD , Sell , 10000 , 50353 ,,,,,
1621031672.762 , BTCUSD , Sell , 4000 , 50378 ,,,,,
1621031672.745 , BTCUSD , Sell , 3755 , 50376 ,,,,,
1621031678.745 , BTCUSD , Sell , 4993 , 50404 ,,,,,
1621031679.749 , BTCUSD , Sell , 362 , 50422 ,,,,,
1621031676.773 , BTCUSD , Sell , 270 , 50385 ,,,,,
1621031684.761 , BTCUSD , Sell , 50 , 50427 ,,,,,
1621032579.249 , BTCUSD , Buy , 10 , 49657.5 ,,,,,
1621032583.27 , BTCUSD , Buy , 423 , 49650.5 ,,,,,
1621032648.373 , BTCUSD , Buy , 393 , 49627.5 ,,,,,
1621032648.346 , BTCUSD , Buy , 404 , 49627.5 ,,,,,
1621032889.757 , BTCUSD , Buy , 99 , 49567 ,,,,,
1621032900.777 , BTCUSD , Buy , 703 , 49561 ,,,,,
1621032912.812 , BTCUSD , Buy , 46616 , 49548.5 ,,,,,
1621034379.237 , BTCUSD , Sell , 18848 , 50418 ,,,,,
1621034404.281 , BTCUSD , Sell , 5000 , 50458 ,,,,,
1621036011.99 , BTCUSD , Buy , 485 , 49681 ,,,,,
1621036039.025 , BTCUSD , Buy , 65199 , 49656 ,,,,,
1621036039.04 , BTCUSD , Buy , 2728 , 49655.5 ,,,,,
1621036067.094 , BTCUSD , Buy , 23 , 49647.5 ,,,,,
1621036347.547 , BTCUSD , Buy , 344 , 49636.5 ,,,,,
1621036356.559 , BTCUSD , Buy , 5 , 49613.5 ,,,,,
1621036918.478 , BTCUSD , Buy , 718 , 49614.5 ,,,,,
1621036918.478 , BTCUSD , Buy , 491 , 49614.5 ,,,,,
1621036918.482 , BTCUSD , Buy , 10585 , 49611.5 ,,,,,
1621036918.475 , BTCUSD , Buy , 40507 , 49605 ,,,,,
1621037245.014 , BTCUSD , Sell , 4794 , 50413 ,,,,,
1621037308.138 , BTCUSD , Sell , 318323 , 50451 ,,,,,
1621037308.14 , BTCUSD , Sell , 97 , 50449 ,,,,,
1621037308.14 , BTCUSD , Sell , 4 , 50460 ,,,,,
1621037314.144 , BTCUSD , Sell , 1435 , 50483 ,,,,,
1621037316.153 , BTCUSD , Sell , 35 , 50505 ,,,,,
1621037316.156 , BTCUSD , Sell , 33 , 50505.5 ,,,,,
1621037317.15 , BTCUSD , Sell , 73 , 50510 ,,,,,
1621037317.15 , BTCUSD , Sell , 12592 , 50510 ,,,,,
1621037317.143 , BTCUSD , Sell , 9804 , 50510 ,,,,,
1621037317.143 , BTCUSD , Sell , 1796 , 50512.5 ,,,,,
1621037321.147 , BTCUSD , Sell , 2631 , 50540.5 ,,,,,
1621037321.148 , BTCUSD , Sell , 4626 , 50530 ,,,,,
1621037321.164 , BTCUSD , Sell , 541 , 50542.5 ,,,,,
1621037321.156 , BTCUSD , Sell , 2096 , 50535 ,,,,,
1621037321.166 , BTCUSD , Sell , 5000 , 50542 ,,,,,
1621037322.162 , BTCUSD , Sell , 1 , 50556 ,,,,,
1621037322.161 , BTCUSD , Sell , 24 , 50549.5 ,,,,,
1621037323.166 , BTCUSD , Sell , 10 , 50561 ,,,,,
1621037323.153 , BTCUSD , Sell , 1000 , 50573 ,,,,,
1621037323.174 , BTCUSD , Sell , 3242 , 50576.5 ,,,,,
1621037894.113 , BTCUSD , Buy , 14361 , 49819.5 ,,,,,
1621037979.242 , BTCUSD , Buy , 513 , 49786.5 ,,,,,
1621037992.274 , BTCUSD , Buy , 174 , 49762.5 ,,,,,
1621038090.44 , BTCUSD , Buy , 3 , 49685.5 ,,,,,
1621038091.438 , BTCUSD , Buy , 9000 , 49682 ,,,,,
1621038093.449 , BTCUSD , Buy , 125 , 49649.5 ,,,,,
1621038123.493 , BTCUSD , Buy , 170 , 49643 ,,,,,
1621038136.513 , BTCUSD , Buy , 54 , 49606 ,,,,,
1621038139.519 , BTCUSD , Buy , 200 , 49577 ,,,,,
1621038147.529 , BTCUSD , Buy , 75 , 49571.5 ,,,,,
1621038147.533 , BTCUSD , Buy , 1000 , 49570.5 ,,,,,
1621038149.525 , BTCUSD , Buy , 20 , 49565.5 ,,,,,
1621038151.548 , BTCUSD , Buy , 150000 , 49563.5 ,,,,,
1621038151.54 , BTCUSD , Buy , 507 , 49563.5 ,,,,,
1621038152.542 , BTCUSD , Buy , 390 , 49538 ,,,,,
1621038152.534 , BTCUSD , Buy , 1489 , 49545 ,,,,,
1621038152.531 , BTCUSD , Buy , 3 , 49538 ,,,,,
1621038153.544 , BTCUSD , Buy , 1097674 , 49530.5 ,,,,,
1621038153.532 , BTCUSD , Buy , 1 , 49529.5 ,,,,,
1621038162.56 , BTCUSD , Buy , 194 , 49518.5 ,,,,,
1621038162.569 , BTCUSD , Buy , 54 , 49518.5 ,,,,,
1621038162.556 , BTCUSD , Buy , 1731 , 49522 ,,,,,
1621038162.56 , BTCUSD , Buy , 916 , 49520 ,,,,,
1621038164.565 , BTCUSD , Buy , 42625 , 49505 ,,,,,
1621038164.549 , BTCUSD , Buy , 12 , 49505 ,,,,,
1621038164.573 , BTCUSD , Buy , 20374 , 49513.5 ,,,,,
1621038164.571 , BTCUSD , Buy , 1652 , 49508.5 ,,,,,
1621038164.578 , BTCUSD , Buy , 961 , 49505 ,,,,,
1621038164.564 , BTCUSD , Buy , 500 , 49499 ,,,,,
1621038167.561 , BTCUSD , Buy , 50 , 49495.5 ,,,,,
1621038167.561 , BTCUSD , Buy , 5453 , 49489.5 ,,,,,
1621038167.565 , BTCUSD , Buy , 11 , 49485 ,,,,,
1621038168.573 , BTCUSD , Buy , 29013 , 49455 ,,,,,
1621038168.558 , BTCUSD , Buy , 10 , 49478.5 ,,,,,
1621038168.565 , BTCUSD , Buy , 942 , 49457 ,,,,,
1621038168.565 , BTCUSD , Buy , 882 , 49478.5 ,,,,,
1621038169.576 , BTCUSD , Buy , 119339 , 49448 ,,,,,
1621038169.576 , BTCUSD , Buy , 1500 , 49449.5 ,,,,,
1621038170.573 , BTCUSD , Buy , 4993 , 49446 ,,,,,
1621038179.577 , BTCUSD , Buy , 13556 , 49432 ,,,,,
1621038179.574 , BTCUSD , Buy , 1 , 49432 ,,,,,
1621038224.689 , BTCUSD , Buy , 884 , 49414 ,,,,,
1621038226.661 , BTCUSD , Buy , 344 , 49405.5 ,,,,,
1621038227.687 , BTCUSD , Buy , 30 , 49399 ,,,,,
1621038229.728 , BTCUSD , Buy , 70476 , 49378 ,,,,,
1621038229.713 , BTCUSD , Buy , 342 , 49383 ,,,,,
1621038229.661 , BTCUSD , Buy , 850 , 49370.5 ,,,,,
1621038229.75 , BTCUSD , Buy , 11052 , 49365.5 ,,,,,
1621038229.733 , BTCUSD , Buy , 536 , 49385 ,,,,,
1621038231.754 , BTCUSD , Buy , 651 , 49356 ,,,,,
1621038235.761 , BTCUSD , Buy , 1600 , 49308 ,,,,,
1621038235.753 , BTCUSD , Buy , 858 , 49317.5 ,,,,,
1621038234.717 , BTCUSD , Buy , 68 , 49341 ,,,,,
1621038235.912 , BTCUSD , Buy , 1 , 49310 ,,,,,
1621038235.912 , BTCUSD , Buy , 2 , 49310 ,,,,,
1621038235.754 , BTCUSD , Buy , 1 , 49310 ,,,,,
1621038238.758 , BTCUSD , Buy , 42 , 49293 ,,,,,
1621038237.768 , BTCUSD , Buy , 368 , 49298.5 ,,,,,
1621038238.739 , BTCUSD , Buy , 5052 , 49296 ,,,,,
1621038257.772 , BTCUSD , Buy , 894 , 49279 ,,,,,
1621038268.774 , BTCUSD , Buy , 5000 , 49270.5 ,,,,,
1621038299.786 , BTCUSD , Buy , 11868 , 49262 ,,,,,
1621038299.767 , BTCUSD , Buy , 7478 , 49261 ,,,,,
1621038301.783 , BTCUSD , Buy , 20000 , 49246.5 ,,,,,
1621038301.783 , BTCUSD , Buy , 1911 , 49253.5 ,,,,,
1621038299.788 , BTCUSD , Buy , 382 , 49260.5 ,,,,,
1621038302.773 , BTCUSD , Buy , 7763 , 49233.5 ,,,,,
1621038302.773 , BTCUSD , Buy , 6452 , 49236.5 ,,,,,
1621038302.779 , BTCUSD , Buy , 2022 , 49235 ,,,,,
1621038305.792 , BTCUSD , Buy , 128 , 49225.5 ,,,,,
1621038312.801 , BTCUSD , Buy , 5277 , 49208 ,,,,,
1621038315.796 , BTCUSD , Buy , 3135 , 49195.5 ,,,,,
1621038316.801 , BTCUSD , Buy , 25000 , 49194.5 ,,,,,
1621038318.796 , BTCUSD , Buy , 1799 , 49188 ,,,,,
1621038319.802 , BTCUSD , Buy , 56280 , 49183.5 ,,,,,
1621038319.797 , BTCUSD , Buy , 43 , 49184.5 ,,,,,
1621038319.824 , BTCUSD , Buy , 26 , 49183 ,,,,,
1621038322.831 , BTCUSD , Buy , 40 , 49169.5 ,,,,,
1621038323.813 , BTCUSD , Buy , 100 , 49168 ,,,,,
1621038328.828 , BTCUSD , Buy , 915 , 49163.5 ,,,,,
1621038395.935 , BTCUSD , Buy , 4997 , 49138.5 ,,,,,
1621038402.932 , BTCUSD , Buy , 800 , 49129.5 ,,,,,
1621038658.379 , BTCUSD , Sell , 2636 , 49913.5 ,,,,,
1621039072.056 , BTCUSD , Buy , 1 , 49334 ,,,,,
1621039077.051 , BTCUSD , Buy , 6966 , 49321 ,,,,,
1621039180.25 , BTCUSD , Buy , 339 , 49152 ,,,,,
1621039180.241 , BTCUSD , Buy , 1121 , 49156 ,,,,,
1621039183.257 , BTCUSD , Buy , 3000 , 49122 ,,,,,
1621039183.25 , BTCUSD , Buy , 225 , 49123.5 ,,,,,
1621039183.236 , BTCUSD , Buy , 1064 , 49118.5 ,,,,,
1621039566.885 , BTCUSD , Sell , 2716 , 49866 ,,,,,
1621039579.891 , BTCUSD , Sell , 1 , 49975 ,,,,,
1621039601.926 , BTCUSD , Sell , 9652 , 49960.5 ,,,,,
1621039693.122 , BTCUSD , Sell , 75 , 49986.5 ,,,,,
1621039693.108 , BTCUSD , Sell , 900 , 49984.5 ,,,,,
1621039887.435 , BTCUSD , Buy , 23680 , 49227 ,,,,,
1621039904.464 , BTCUSD , Buy , 37160 , 49217.5 ,,,,,
1621039921.489 , BTCUSD , Buy , 2209 , 49193 ,,,,,
1621040148.879 , BTCUSD , Buy , 7 , 49099 ,,,,,
1621040150.87 , BTCUSD , Buy , 2897 , 49094.5 ,,,,,
1621040559.577 , BTCUSD , Sell , 10593 , 49841 ,,,,,
1621040673.753 , BTCUSD , Sell , 28 , 49885.5 ,,,,,
1621040831.141 , BTCUSD , Sell , 542 , 49903 ,,,,,
1621041025.487 , BTCUSD , Sell , 816 , 50009.5 ,,,,,
1621041051.503 , BTCUSD , Sell , 1 , 50075 ,,,,,
1621041058.533 , BTCUSD , Sell , 1024 , 50097.5 ,,,,,
1621041079.557 , BTCUSD , Sell , 240 , 50141 ,,,,,
1621041129.846 , BTCUSD , Sell , 325 , 50198 ,,,,,
1621041132.669 , BTCUSD , Sell , 1980 , 50219.5 ,,,,,
1621041137.754 , BTCUSD , Sell , 2474 , 50237 ,,,,,
1621041138.728 , BTCUSD , Sell , 2950 , 50240 ,,,,,
1621041138.707 , BTCUSD , Sell , 20 , 50247 ,,,,,
1621041164.946 , BTCUSD , Sell , 25167 , 50254.5 ,,,,,
1621041168.733 , BTCUSD , Sell , 351 , 50281 ,,,,,
1621041177.767 , BTCUSD , Sell , 4461 , 50304.5 ,,,,,
1621041354.463 , BTCUSD , Sell , 1016 , 50356 ,,,,,
1621041357.469 , BTCUSD , Sell , 30 , 50381 ,,,,,
1621041360.483 , BTCUSD , Sell , 5000 , 50407.5 ,,,,,
1621041361.511 , BTCUSD , Sell , 25 , 50423.5 ,,,,,
1621041366.474 , BTCUSD , Sell , 32607 , 50448.5 ,,,,,
1621041411.556 , BTCUSD , Sell , 50 , 50473 ,,,,,
1621041413.544 , BTCUSD , Sell , 3141 , 50489.5 ,,,,,
1621041419.565 , BTCUSD , Sell , 3703 , 50503 ,,,,,
1621041419.56 , BTCUSD , Sell , 696 , 50501.5 ,,,,,
1621041444.622 , BTCUSD , Sell , 8 , 50552.5 ,,,,,
1621041444.607 , BTCUSD , Sell , 27 , 50535 ,,,,,
1621041457.628 , BTCUSD , Sell , 362 , 50566 ,,,,,
1621041457.628 , BTCUSD , Sell , 341 , 50565.5 ,,,,,
1621041458.614 , BTCUSD , Sell , 150 , 50585.5 ,,,,,
1621041476.685 , BTCUSD , Sell , 20000 , 50663 ,,,,,
1621041476.775 , BTCUSD , Sell , 3491 , 50677.5 ,,,,,
1621041476.738 , BTCUSD , Sell , 315 , 50679.5 ,,,,,
1621041595.852 , BTCUSD , Sell , 29956 , 50708 ,,,,,
1621041888.366 , BTCUSD , Sell , 640 , 50744.5 ,,,,,
1621041907.403 , BTCUSD , Sell , 199 , 50743 ,,,,,
1621041912.416 , BTCUSD , Sell , 500 , 50752 ,,,,,
1621041915.415 , BTCUSD , Sell , 10843 , 50758.5 ,,,,,
1621041918.413 , BTCUSD , Sell , 3500 , 50771 ,,,,,
1621041919.417 , BTCUSD , Sell , 2225 , 50778.5 ,,,,,
1621041921.434 , BTCUSD , Sell , 1 , 50838.5 ,,,,,
1621041921.417 , BTCUSD , Sell , 1995 , 50806.5 ,,,,,
1621041919.438 , BTCUSD , Sell , 242 , 50785 ,,,,,
1621041919.417 , BTCUSD , Sell , 18093 , 50793.5 ,,,,,
1621041922.412 , BTCUSD , Sell , 4365 , 50823 ,,,,,
1621041921.416 , BTCUSD , Sell , 1 , 50813 ,,,,,
1621041923.432 , BTCUSD , Sell , 902 , 50832 ,,,,,
1621042226.909 , BTCUSD , Buy , 59450 , 50088 ,,,,,
1621042262.983 , BTCUSD , Buy , 1 , 50075.5 ,,,,,
1621042283.014 , BTCUSD , Buy , 22 , 50058.5 ,,,,,
1621042287.042 , BTCUSD , Buy , 85 , 50048 ,,,,,
1621042290.044 , BTCUSD , Buy , 61390 , 50037 ,,,,,
1621042563.459 , BTCUSD , Buy , 858 , 50000.5 ,,,,,
1621042563.475 , BTCUSD , Buy , 43843 , 49993.5 ,,,,,
1621042563.462 , BTCUSD , Buy , 4655 , 49992 ,,,,,
1621043349.804 , BTCUSD , Sell , 1467 , 50790.5 ,,,,,
1621043349.821 , BTCUSD , Sell , 122 , 50799 ,,,,,
1621043349.786 , BTCUSD , Sell , 5533 , 50809 ,,,,,
1621043901.718 , BTCUSD , Sell , 149 , 50854.5 ,,,,,
1621043901.744 , BTCUSD , Sell , 90 , 50859.5 ,,,,,
1621043906.742 , BTCUSD , Sell , 243 , 50878 ,,,,,
1621043927.773 , BTCUSD , Sell , 6 , 50890.5 ,,,,,
1621043927.765 , BTCUSD , Sell , 1 , 50890.5 ,,,,,
1621043928.773 , BTCUSD , Sell , 6 , 50894.5 ,,,,,
1621043930.785 , BTCUSD , Sell , 2173 , 50910.5 ,,,,,
1621043961.818 , BTCUSD , Sell , 100 , 50921 ,,,,,
1621043965.822 , BTCUSD , Sell , 10 , 50934.5 ,,,,,
1621043965.841 , BTCUSD , Sell , 8 , 50926 ,,,,,
1621043965.845 , BTCUSD , Sell , 13 , 50924 ,,,,,
1621043965.845 , BTCUSD , Sell , 72 , 50931.5 ,,,,,
1621043968.834 , BTCUSD , Sell , 617 , 50946.5 ,,,,,
1621043968.843 , BTCUSD , Sell , 18 , 50946.5 ,,,,,
1621043970.845 , BTCUSD , Sell , 6068 , 50955 ,,,,,
1621045034.62 , BTCUSD , Buy , 603 , 50231.5 ,,,,,
1621045247.963 , BTCUSD , Buy , 5586 , 50184 ,,,,,
1621045503.396 , BTCUSD , Buy , 41 , 50156 ,,,,,
1621045503.405 , BTCUSD , Buy , 8040 , 50157.5 ,,,,,
1621045516.405 , BTCUSD , Buy , 2966 , 50152 ,,,,,
1621045523.448 , BTCUSD , Buy , 33821 , 50129.5 ,,,,,
1621045752.824 , BTCUSD , Buy , 435 , 50097.5 ,,,,,
1621046681.387 , BTCUSD , Buy , 190 , 50055 ,,,,,
1621046681.384 , BTCUSD , Buy , 165 , 50060.5 ,,,,,
1621046995.906 , BTCUSD , Buy , 226016 , 50030 ,,,,,
1621047153.178 , BTCUSD , Buy , 54549 , 50003.5 ,,,,,
1621047170.224 , BTCUSD , Buy , 5976 , 50000 ,,,,,
1621047182.254 , BTCUSD , Buy , 193 , 49991 ,,,,,
1621047192.243 , BTCUSD , Buy , 162330 , 49980 ,,,,,
1621047194.265 , BTCUSD , Buy , 3 , 49975.5 ,,,,,
1621047194.265 , BTCUSD , Buy , 621 , 49974.5 ,,,,,
1621047242.312 , BTCUSD , Buy , 1386 , 49955 ,,,,,
1621047244.323 , BTCUSD , Buy , 7771 , 49945 ,,,,,
1621047250.335 , BTCUSD , Buy , 434 , 49933.5 ,,,,,
1621047254.362 , BTCUSD , Buy , 794 , 49930.5 ,,,,,
1621047257.347 , BTCUSD , Buy , 200 , 49929.5 ,,,,,
1621047296.412 , BTCUSD , Buy , 615 , 49920.5 ,,,,,
1621047308.434 , BTCUSD , Buy , 6 , 49900.5 ,,,,,
1621047308.434 , BTCUSD , Buy , 1089 , 49900.5 ,,,,,
1621047308.457 , BTCUSD , Buy , 76 , 49901.5 ,,,,,
1621047358.521 , BTCUSD , Buy , 560 , 49880.5 ,,,,,
1621047460.759 , BTCUSD , Buy , 6999 , 49858.5 ,,,,,
1621047525.792 , BTCUSD , Buy , 6307 , 49838 ,,,,,
1621047531.795 , BTCUSD , Buy , 10000 , 49832 ,,,,,
1621047540.807 , BTCUSD , Buy , 10364 , 49825.5 ,,,,,
1621047541.832 , BTCUSD , Buy , 40 , 49823 ,,,,,
1621047691.067 , BTCUSD , Buy , 50 , 49802.5 ,,,,,
1621047769.211 , BTCUSD , Buy , 17730 , 49792.5 ,,,,,
1621047769.211 , BTCUSD , Buy , 37000 , 49788 ,,,,,
1621047769.21 , BTCUSD , Buy , 100 , 49789 ,,,,,
1621047872.365 , BTCUSD , Buy , 1768 , 49762.5 ,,,,,
1621047872.37 , BTCUSD , Buy , 1312 , 49762.5 ,,,,,
1621047874.404 , BTCUSD , Buy , 45000 , 49758.5 ,,,,,
1621047874.374 , BTCUSD , Buy , 1547 , 49759 ,,,,,
1621047895.418 , BTCUSD , Buy , 232 , 49735.5 ,,,,,
1621047921.456 , BTCUSD , Buy , 172937 , 49724 ,,,,,
1621047925.448 , BTCUSD , Buy , 45099 , 49714 ,,,,,
1621047941.486 , BTCUSD , Buy , 43 , 49699.5 ,,,,,
1621047950.494 , BTCUSD , Buy , 4349 , 49687 ,,,,,
1621047951.507 , BTCUSD , Buy , 9999 , 49685.5 ,,,,,
1621047960.528 , BTCUSD , Buy , 2025 , 49671.5 ,,,,,
1621048513.409 , BTCUSD , Buy , 3492 , 49666.5 ,,,,,
1621048527.435 , BTCUSD , Buy , 55 , 49643.5 ,,,,,
1621048528.451 , BTCUSD , Buy , 100 , 49636 ,,,,,
1621048535.447 , BTCUSD , Buy , 19 , 49625.5 ,,,,,
1621048535.46 , BTCUSD , Buy , 36459 , 49628.5 ,,,,,
1621048548.481 , BTCUSD , Buy , 1443 , 49607.5 ,,,,,
1621048548.469 , BTCUSD , Buy , 2000 , 49607 ,,,,,
1621048548.481 , BTCUSD , Buy , 278 , 49607 ,,,,,
1621048555.477 , BTCUSD , Buy , 1500 , 49600 ,,,,,
1621048572.536 , BTCUSD , Buy , 5000 , 49571 ,,,,,
1621048574.526 , BTCUSD , Buy , 5000 , 49560.5 ,,,,,
1621048572.526 , BTCUSD , Buy , 3 , 49579 ,,,,,
1621048586.541 , BTCUSD , Buy , 3549 , 49551.5 ,,,,,
1621050496.745 , BTCUSD , Buy , 1 , 49529.5 ,,,,,
1621050496.745 , BTCUSD , Buy , 100 , 49539 ,,,,,
1621050558.858 , BTCUSD , Buy , 66125 , 49503.5 ,,,,,
1621050558.86 , BTCUSD , Buy , 20 , 49502.5 ,,,,,
1621050558.833 , BTCUSD , Buy , 1458 , 49496.5 ,,,,,
1621050558.85 , BTCUSD , Buy , 20 , 49505 ,,,,,
1621050558.858 , BTCUSD , Buy , 9000 , 49506 ,,,,,
1621050560.879 , BTCUSD , Buy , 16 , 49487 ,,,,,
1621050559.849 , BTCUSD , Buy , 15000 , 49494 ,,,,,
1621050863.382 , BTCUSD , Buy , 1701 , 49475.5 ,,,,,
1621050868.391 , BTCUSD , Buy , 2 , 49456 ,,,,,
1621050868.384 , BTCUSD , Buy , 2109 , 49452 ,,,,,
1621050868.391 , BTCUSD , Buy , 4 , 49450 ,,,,,
1621051039.73 , BTCUSD , Buy , 201 , 49440.5 ,,,,,
1621051041.752 , BTCUSD , Buy , 100 , 49431 ,,,,,
1621051041.746 , BTCUSD , Buy , 7292 , 49435 ,,,,,
1621051041.746 , BTCUSD , Buy , 1 , 49407.5 ,,,,,
1621051042.712 , BTCUSD , Buy , 20000 , 49430.5 ,,,,,
1621051049.768 , BTCUSD , Buy , 4226 , 49409 ,,,,,
1621051531.525 , BTCUSD , Buy , 1160 , 49400.5 ,,,,,
1621051531.515 , BTCUSD , Buy , 1 , 49407.5 ,,,,,
1621051531.514 , BTCUSD , Buy , 1396 , 49407.5 ,,,,,
1621051532.517 , BTCUSD , Buy , 19000 , 49395.5 ,,,,,
1621051532.517 , BTCUSD , Buy , 33 , 49391 ,,,,,
1621051532.518 , BTCUSD , Buy , 487 , 49382 ,,,,,
1621051532.51 , BTCUSD , Buy , 28737 , 49393 ,,,,,
1621051532.51 , BTCUSD , Buy , 72 , 49385.5 ,,,,,
1621051532.537 , BTCUSD , Buy , 400 , 49387.5 ,,,,,
1621051607.632 , BTCUSD , Buy , 17418 , 49366.5 ,,,,,
1621051607.632 , BTCUSD , Buy , 40722 , 49365 ,,,,,
1621051609.678 , BTCUSD , Buy , 200 , 49358 ,,,,,
1621051615.747 , BTCUSD , Buy , 50232 , 49354 ,,,,,
